word,count,rank,In Top,letter score,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z
activ,332053,5873,6000,3.18565,0.981,0,0.481,0,0,0,0,0,0.848,0,0,0,0,0,0,0,0,0,0,0.694,0,0.182,0,0,0,0
szabo,334286,5848,6000,3.18519,0.981,0.309,0,0,0,0,0,0,0,0,0,0,0,0,0.847,0,0,0,0.927,0,0,0,0,0,0,0.121
namen,389909,5326,6000,3.18367,0.981,0,0,0,0.984,0,0,0,0,0,0,0,0.443,0.776,0,0,0,0,0,0,0,0,0,0,0,0
crier,374599,5454,6000,3.18308,0,0,0.481,0,0.984,0,0,0,0.848,0,0,0,0,0,0,0,0,0.871,0,0,0,0,0,0,0,0
madge,356968,5623,6000,3.18195,0.981,0,0,0.462,0.984,0,0.312,0,0,0,0,0,0.443,0,0,0,0,0,0,0,0,0,0,0,0,0
corre,428317,5071,6000,3.18170,0,0,0.481,0,0.984,0,0,0,0,0,0,0,0,0,0.847,0,0,0.871,0,0,0,0,0,0,0,0
croce,356227,5629,6000,3.18170,0,0,0.481,0,0.984,0,0,0,0,0,0,0,0,0,0.847,0,0,0.871,0,0,0,0,0,0,0,0
tibco,338486,5805,6000,3.17866,0,0.309,0.481,0,0,0,0,0,0.848,0,0,0,0,0,0.847,0,0,0,0,0.694,0,0,0,0,0,0
wield,419233,5132,6000,3.17746,0,0,0,0.462,0.984,0,0,0,0.848,0,0,0.702,0,0,0,0,0,0,0,0,0,0,0.181,0,0,0
zegna,344966,5742,6000,3.17408,0.981,0,0,0,0.984,0,0.312,0,0,0,0,0,0,0.776,0,0,0,0,0,0,0,0,0,0,0,0.121
tobey,421412,5120,6000,3.17294,0,0.309,0,0,0.984,0,0,0,0,0,0,0,0,0,0.847,0,0,0,0,0.694,0,0,0,0,0.339,0
vertu,363403,5567,6000,3.17143,0,0,0,0,0.984,0,0,0,0,0,0,0,0,0,0,0,0,0.871,0,0.694,0.441,0.182,0,0,0,0
bongs,415527,5158,6000,3.17072,0,0.309,0,0,0,0,0.312,0,0,0,0,0,0,0.776,0.847,0,0,0,0.927,0,0,0,0,0,0,0
stoll,383089,5381,6000,3.17003,0,0,0,0,0,0,0,0,0,0,0,0.702,0,0,0.847,0,0,0,0.927,0.694,0,0,0,0,0,0
monza,404362,5227,6000,3.16788,0.981,0,0,0,0,0,0,0,0,0,0,0,0.443,0.776,0.847,0,0,0,0,0,0,0,0,0,0,0.121
ences,430850,5063,6000,3.16749,0,0,0.481,0,0.984,0,0,0,0,0,0,0,0,0.776,0,0,0,0,0.927,0,0,0,0,0,0,0
manoj,371230,5488,6000,3.16690,0.981,0,0,0,0,0,0,0,0,0.120,0,0,0.443,0.776,0.847,0,0,0,0,0,0,0,0,0,0,0
sujet,366853,5527,6000,3.16648,0,0,0,0,0.984,0,0,0,0,0.120,0,0,0,0,0,0,0,0,0.927,0.694,0.441,0,0,0,0,0
ordre,340926,5778,6000,3.16342,0,0,0,0.462,0.984,0,0,0,0,0,0,0,0,0,0.847,0,0,0.871,0,0,0,0,0,0,0,0
daria,433181,5046,6000,3.16196,0.981,0,0,0.462,0,0,0,0,0.848,0,0,0,0,0,0,0,0,0.871,0,0,0,0,0,0,0,0
scrum,425870,5086,6000,3.16216,0,0,0.481,0,0,0,0,0,0,0,0,0,0.443,0,0,0,0,0.871,0.927,0,0.441,0,0,0,0,0
swath,438339,5015,6000,3.16169,0.981,0,0,0,0,0,0,0.378,0,0,0,0,0,0,0,0,0,0,0.927,0.694,0,0,0.181,0,0,0
gavel,352668,5667,6000,3.16033,0.981,0,0,0,0.984,0,0.312,0,0,0,0,0.702,0,0,0,0,0,0,0,0,0,0.182,0,0,0,0
pinks,372544,5475,6000,3.15764,0,0,0,0,0,0,0,0,0.848,0,0.258,0,0,0.776,0,0.348,0,0,0.927,0,0,0,0,0,0,0
baume,365778,5548,6000,3.15752,0.981,0.309,0,0,0.984,0,0,0,0,0,0,0,0.443,0,0,0,0,0,0,0,0.441,0,0,0,0,0
arash,331143,5884,6000,3.15653,0.981,0,0,0,0,0,0,0.378,0,0,0,0,0,0,0,0,0,0.871,0.927,0,0,0,0,0,0,0
bilge,412304,5177,6000,3.15473,0,0.309,0,0,0.984,0,0.312,0,0.848,0,0,0.702,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lanta,361800,5577,6000,3.15331,0.981,0,0,0,0,0,0,0,0,0,0,0.702,0,0.776,0,0,0,0,0,0.694,0,0,0,0,0,0
rauch,361529,5579,6000,3.15070,0.981,0,0.481,0,0,0,0,0.378,0,0,0,0,0,0,0,0,0,0.871,0,0,0.441,0,0,0,0,0
stung,404657,5226,6000,3.15015,0,0,0,0,0,0,0.312,0,0,0,0,0,0,0.776,0,0,0,0,0.927,0.694,0.441,0,0,0,0,0
piezo,380481,5407,6000,3.14804,0,0,0,0,0.984,0,0,0,0.848,0,0,0,0,0,0.847,0.348,0,0,0,0,0,0,0,0,0,0.121
fives,433791,5043,6000,3.14450,0,0,0,0,0.984,0.204,0,0,0.848,0,0,0,0,0,0,0,0,0,0.927,0,0,0.182,0,0,0,0
arabe,358391,5609,6000,3.14466,0.981,0.309,0,0,0.984,0,0,0,0,0,0,0,0,0,0,0,0,0.871,0,0,0,0,0,0,0,0
heady,434375,5039,6000,3.14377,0.981,0,0,0.462,0.984,0,0,0.378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339,0
thorp,353392,5659,6000,3.13783,0,0,0,0,0,0,0,0.378,0,0,0,0,0,0,0.847,0.348,0,0.871,0,0.694,0,0,0,0,0,0
hsieh,369380,5504,6000,3.13649,0,0,0,0,0.984,0,0,0.378,0.848,0,0,0,0,0,0,0,0,0,0.927,0,0,0,0,0,0,0
brows,409717,5194,6000,3.13509,0,0.309,0,0,0,0,0,0,0,0,0,0,0,0,0.847,0,0,0.871,0.927,0,0,0,0.181,0,0,0
aisha,326098,5926,6000,3.13365,0.981,0,0,0,0,0,0,0.378,0.848,0,0,0,0,0,0,0,0,0,0.927,0,0,0,0,0,0,0
kiley,380275,5411,6000,3.13091,0,0,0,0,0.984,0,0,0,0.848,0,0.258,0.702,0,0,0,0,0,0,0,0,0,0,0,0,0.339,0
peres,415387,5160,6000,3.13005,0,0,0,0,0.984,0,0,0,0,0,0,0,0,0,0,0.348,0,0.871,0.927,0,0,0,0,0,0,0
speer,400248,5252,6000,3.13005,0,0,0,0,0.984,0,0,0,0,0,0,0,0,0,0,0.348,0,0.871,0.927,0,0,0,0,0,0,0
chaim,379141,5422,6000,3.13013,0.981,0,0.481,0,0,0,0,0.378,0.848,0,0,0,0.443,0,0,0,0,0,0,0,0,0,0,0,0,0
ladle,372653,5474,6000,3.12898,0.981,0,0,0.462,0.984,0,0,0,0,0,0,0.702,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ensue,347067,5717,6000,3.12754,0,0,0,0,0.984,0,0,0,0,0,0,0,0,0.776,0,0,0,0,0.927,0,0.441,0,0,0,0,0
ysgol,394558,5294,6000,3.12653,0,0,0,0,0,0,0.312,0,0,0,0,0.702,0,0,0.847,0,0,0,0.927,0,0,0,0,0,0.339,0
sybil,346919,5722,6000,3.12516,0,0.309,0,0,0,0,0,0,0.848,0,0,0.702,0,0,0,0,0,0,0.927,0,0,0,0,0,0.339,0
sanus,320445,5986,6000,3.12469,0.981,0,0,0,0,0,0,0,0,0,0,0,0,0.776,0,0,0,0,0.927,0,0.441,0,0,0,0,0
cramp,402123,5238,6000,3.12369,0.981,0,0.481,0,0,0,0,0,0,0,0,0,0.443,0,0,0.348,0,0.871,0,0,0,0,0,0,0,0
wilds,333381,5858,6000,3.12080,0,0,0,0.462,0,0,0,0,0.848,0,0,0.702,0,0,0,0,0,0,0.927,0,0,0,0.181,0,0,0
domus,346237,5733,6000,3.11962,0,0,0,0.462,0,0,0,0,0,0,0,0,0.443,0,0.847,0,0,0,0.927,0,0.441,0,0,0,0,0
kiowa,388521,5345,6000,3.11511,0.981,0,0,0,0,0,0,0,0.848,0,0.258,0,0,0,0.847,0,0,0,0,0,0,0,0.181,0,0,0
payed,332515,5867,6000,3.11444,0.981,0,0,0.462,0.984,0,0,0,0,0,0,0,0,0,0,0.348,0,0,0,0,0,0,0,0,0.339,0
mahdi,321743,5973,6000,3.11186,0.981,0,0,0.462,0,0,0,0.378,0.848,0,0,0,0.443,0,0,0,0,0,0,0,0,0,0,0,0,0
wsdot,349958,5690,6000,3.11192,0,0,0,0.462,0,0,0,0,0,0,0,0,0,0,0.847,0,0,0,0.927,0.694,0,0,0.181,0,0,0
martz,332161,5871,6000,3.11061,0.981,0,0,0,0,0,0,0,0,0,0,0,0.443,0,0,0,0,0.871,0,0.694,0,0,0,0,0,0.121
ylang,418386,5137,6000,3.10982,0.981,0,0,0,0,0,0.312,0,0,0,0,0.702,0,0.776,0,0,0,0,0,0,0,0,0,0,0.339,0
paisa,407754,5204,6000,3.10432,0.981,0,0,0,0,0,0,0,0.848,0,0,0,0,0,0,0.348,0,0,0.927,0,0,0,0,0,0,0
plath,330943,5886,6000,3.10340,0.981,0,0,0,0,0,0,0.378,0,0,0,0.702,0,0,0,0.348,0,0,0,0.694,0,0,0,0,0,0
licht,406129,5216,6000,3.10262,0,0,0.481,0,0,0,0,0.378,0.848,0,0,0.702,0,0,0,0,0,0,0,0.694,0,0,0,0,0,0
tangy,333638,5854,6000,3.10232,0.981,0,0,0,0,0,0.312,0,0,0,0,0,0,0.776,0,0,0,0,0,0.694,0,0,0,0,0.339,0
molex,379845,5415,6000,3.10027,0,0,0,0,0.984,0,0,0,0,0,0,0.702,0.443,0,0.847,0,0,0,0,0,0,0,0,0.125,0,0
lomax,355242,5638,6000,3.09742,0.981,0,0,0,0,0,0,0,0,0,0,0.702,0.443,0,0.847,0,0,0,0,0,0,0,0,0.125,0,0
andra,331380,5882,6000,3.09004,0.981,0,0,0.462,0,0,0,0,0,0,0,0,0,0.776,0,0,0,0.871,0,0,0,0,0,0,0,0
houma,379437,5420,6000,3.08880,0.981,0,0,0,0,0,0,0.378,0,0,0,0,0.443,0,0.847,0,0,0,0,0,0.441,0,0,0,0,0
nonce,382363,5392,6000,3.08690,0,0,0.481,0,0.984,0,0,0,0,0,0,0,0,0.776,0.847,0,0,0,0,0,0,0,0,0,0,0
loghi,330481,5889,6000,3.08601,0,0,0,0,0,0,0.312,0.378,0.848,0,0,0.702,0,0,0.847,0,0,0,0,0,0,0,0,0,0,0
dicom,369098,5507,6000,3.08036,0,0,0.481,0.462,0,0,0,0,0.848,0,0,0,0.443,0,0.847,0,0,0,0,0,0,0,0,0,0,0
gluon,389852,5328,6000,3.07705,0,0,0,0,0,0,0.312,0,0,0,0,0.702,0,0.776,0.847,0,0,0,0,0,0.441,0,0,0,0,0
ulong,327687,5916,6000,3.07705,0,0,0,0,0,0,0.312,0,0,0,0,0.702,0,0.776,0.847,0,0,0,0,0,0.441,0,0,0,0,0
panoz,425151,5094,6000,3.07327,0.981,0,0,0,0,0,0,0,0,0,0,0,0,0.776,0.847,0.348,0,0,0,0,0,0,0,0,0,0.121
mdksa,372886,5472,6000,3.07162,0.981,0,0,0.462,0,0,0,0,0,0,0.258,0,0.443,0,0,0,0,0,0.927,0,0,0,0,0,0,0
neuer,338074,5812,6000,3.07121,0,0,0,0,0.984,0,0,0,0,0,0,0,0,0.776,0,0,0,0.871,0,0,0.441,0,0,0,0,0
jenks,325363,5934,6000,3.06561,0,0,0,0,0.984,0,0,0,0,0.120,0.258,0,0,0.776,0,0,0,0,0.927,0,0,0,0,0,0,0
fluor,327545,5917,6000,3.06388,0,0,0,0,0,0.204,0,0,0,0,0,0.702,0,0,0.847,0,0,0.871,0,0,0.441,0,0,0,0,0
basso,387021,5353,6000,3.06373,0.981,0.309,0,0,0,0,0,0,0,0,0,0,0,0,0.847,0,0,0,0.927,0,0,0,0,0,0,0
stayz,350571,5688,6000,3.06298,0.981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.927,0.694,0,0,0,0,0.339,0.121
weisz,352139,5673,6000,3.06175,0,0,0,0,0.984,0,0,0,0.848,0,0,0,0,0,0,0,0,0,0.927,0,0,0,0.181,0,0,0.121
shana,366869,5524,6000,3.06173,0.981,0,0,0,0,0,0,0.378,0,0,0,0,0,0.776,0,0,0,0,0.927,0,0,0,0,0,0,0
chuan,427728,5076,6000,3.05590,0.981,0,0.481,0,0,0,0,0.378,0,0,0,0,0,0.776,0,0,0,0,0,0,0.441,0,0,0,0,0
cunha,341881,5769,6000,3.05590,0.981,0,0.481,0,0,0,0,0.378,0,0,0,0,0,0.776,0,0,0,0,0,0,0.441,0,0,0,0,0
gagne,375794,5446,6000,3.05262,0.981,0,0,0,0.984,0,0.312,0,0,0,0,0,0,0.776,0,0,0,0,0,0,0,0,0,0,0,0
ngage,324093,5947,6000,3.05262,0.981,0,0,0,0.984,0,0.312,0,0,0,0,0,0,0.776,0,0,0,0,0,0,0,0,0,0,0,0
menon,349920,5691,6000,3.04926,0,0,0,0,0.984,0,0,0,0,0,0,0,0.443,0.776,0.847,0,0,0,0,0,0,0,0,0,0,0
appro,352278,5670,6000,3.04661,0.981,0,0,0,0,0,0,0,0,0,0,0,0,0,0.847,0.348,0,0.871,0,0,0,0,0,0,0,0
manoa,330033,5891,6000,3.04642,0.981,0,0,0,0,0,0,0,0,0,0,0,0.443,0.776,0.847,0,0,0,0,0,0,0,0,0,0,0
moana,329555,5899,6000,3.04642,0.981,0,0,0,0,0,0,0,0,0,0,0,0.443,0.776,0.847,0,0,0,0,0,0,0,0,0,0,0
woken,364304,5559,6000,3.04604,0,0,0,0,0.984,0,0,0,0,0,0.258,0,0,0.776,0.847,0,0,0,0,0,0,0,0.181,0,0,0
masts,417163,5150,6000,3.04547,0.981,0,0,0,0,0,0,0,0,0,0,0,0.443,0,0,0,0,0,0.927,0.694,0,0,0,0,0,0
rumba,404980,5223,6000,3.04453,0.981,0.309,0,0,0,0,0,0,0,0,0,0,0.443,0,0,0,0,0.871,0,0,0.441,0,0,0,0,0
umbra,321800,5972,6000,3.04453,0.981,0.309,0,0,0,0,0,0,0,0,0,0,0.443,0,0,0,0,0.871,0,0,0.441,0,0,0,0,0
gaudi,386141,5357,6000,3.04377,0.981,0,0,0.462,0,0,0.312,0,0.848,0,0,0,0,0,0,0,0,0,0,0,0.441,0,0,0,0,0
nowak,370790,5494,6000,3.04319,0.981,0,0,0,0,0,0,0,0,0,0.258,0,0,0.776,0.847,0,0,0,0,0,0,0,0.181,0,0,0
xiang,367848,5511,6000,3.04180,0.981,0,0,0,0,0,0.312,0,0.848,0,0,0,0,0.776,0,0,0,0,0,0,0,0,0,0.125,0,0
xango,326522,5921,6000,3.04042,0.981,0,0,0,0,0,0.312,0,0,0,0,0,0,0.776,0.847,0,0,0,0,0,0,0,0,0.125,0,0
minox,337258,5817,6000,3.03844,0,0,0,0,0,0,0,0,0.848,0,0,0,0.443,0.776,0.847,0,0,0,0,0,0,0,0,0.125,0,0
benji,369632,5503,6000,3.03732,0,0.309,0,0,0.984,0,0,0,0.848,0.120,0,0,0,0.776,0,0,0,0,0,0,0,0,0,0,0,0
benzo,326701,5920,6000,3.03691,0,0.309,0,0,0.984,0,0,0,0,0,0,0,0,0.776,0.847,0,0,0,0,0,0,0,0,0,0,0.121
zandt,397818,5265,6000,3.03517,0.981,0,0,0.462,0,0,0,0,0,0,0,0,0,0.776,0,0,0,0,0,0.694,0,0,0,0,0,0.121
bijan,326306,5925,6000,3.03447,0.981,0.309,0,0,0,0,0,0,0.848,0.120,0,0,0,0.776,0,0,0,0,0,0,0,0,0,0,0,0
junio,346404,5732,6000,3.03156,0,0,0,0,0,0,0,0,0.848,0.120,0,0,0,0.776,0.847,0,0,0,0,0,0.441,0,0,0,0,0
jitsu,342917,5759,6000,3.03061,0,0,0,0,0,0,0,0,0.848,0.120,0,0,0,0,0,0,0,0,0.927,0.694,0.441,0,0,0,0,0
rumps,319557,6000,6000,3.02992,0,0,0,0,0,0,0,0,0,0,0,0,0.443,0,0,0.348,0,0.871,0.927,0,0.441,0,0,0,0,0
volga,371044,5492,6000,3.02308,0.981,0,0,0,0,0,0.312,0,0,0,0,0.702,0,0,0.847,0,0,0,0,0,0,0.182,0,0,0,0
darla,416755,5153,6000,3.01600,0.981,0,0,0.462,0,0,0,0,0,0,0,0.702,0,0,0,0,0,0.871,0,0,0,0,0,0,0,0
pella,350670,5686,6000,3.01502,0.981,0,0,0,0.984,0,0,0,0,0,0,0.702,0,0,0,0.348,0,0,0,0,0,0,0,0,0,0
grier,406875,5211,6000,3.01440,0,0,0,0,0.984,0,0.312,0,0.848,0,0,0,0,0,0,0,0,0.871,0,0,0,0,0,0,0,0
greig,320961,5980,6000,3.01440,0,0,0,0,0.984,0,0.312,0,0.848,0,0,0,0,0,0,0,0,0.871,0,0,0,0,0,0,0,0
reorg,383689,5375,6000,3.01301,0,0,0,0,0.984,0,0.312,0,0,0,0,0,0,0,0.847,0,0,0.871,0,0,0,0,0,0,0,0
colle,336401,5827,6000,3.01286,0,0,0.481,0,0.984,0,0,0,0,0,0,0.702,0,0,0.847,0,0,0,0,0,0,0,0,0,0,0
borer,345460,5735,6000,3.01025,0,0.309,0,0,0.984,0,0,0,0,0,0,0,0,0,0.847,0,0,0.871,0,0,0,0,0,0,0,0
alloc,417394,5147,6000,3.01001,0.981,0,0.481,0,0,0,0,0,0,0,0,0.702,0,0,0.847,0,0,0,0,0,0,0,0,0,0,0
rajiv,385771,5359,6000,3.00185,0.981,0,0,0,0,0,0,0,0.848,0.120,0,0,0,0,0,0,0,0.871,0,0,0,0.182,0,0,0,0
sagan,354147,5650,6000,2.99596,0.981,0,0,0,0,0,0.312,0,0,0,0,0,0,0.776,0,0,0,0,0.927,0,0,0,0,0,0,0
odell,402005,5240,6000,2.99458,0,0,0,0.462,0.984,0,0,0,0,0,0,0.702,0,0,0.847,0,0,0,0,0,0,0,0,0,0,0
iliad,364994,5552,6000,2.99312,0.981,0,0,0.462,0,0,0,0,0.848,0,0,0.702,0,0,0,0,0,0,0,0,0,0,0,0,0,0
treme,434406,5037,6000,2.99199,0,0,0,0,0.984,0,0,0,0,0,0,0,0.443,0,0,0,0,0.871,0,0.694,0,0,0,0,0,0
winks,422977,5111,6000,2.99076,0,0,0,0,0,0,0,0,0.848,0,0.258,0,0,0.776,0,0,0,0,0.927,0,0,0,0.181,0,0,0
judea,364768,5554,6000,2.98819,0.981,0,0,0.462,0.984,0,0,0,0,0.120,0,0,0,0,0,0,0,0,0,0,0.441,0,0,0,0,0
kenji,389871,5327,6000,2.98641,0,0,0,0,0.984,0,0,0,0.848,0.120,0.258,0,0,0.776,0,0,0,0,0,0,0,0,0,0,0,0
heine,338826,5799,6000,2.98537,0,0,0,0,0.984,0,0,0.378,0.848,0,0,0,0,0.776,0,0,0,0,0,0,0,0,0,0,0,0
ihnen,329238,5901,6000,2.98537,0,0,0,0,0.984,0,0,0.378,0.848,0,0,0,0,0.776,0,0,0,0,0,0,0,0,0,0,0,0
ohana,350391,5689,6000,2.98114,0.981,0,0,0,0,0,0,0.378,0,0,0,0,0,0.776,0.847,0,0,0,0,0,0,0,0,0,0,0
macht,358287,5610,6000,2.97668,0.981,0,0.481,0,0,0,0,0.378,0,0,0,0,0.443,0,0,0,0,0,0,0.694,0,0,0,0,0,0
mello,438960,5006,6000,2.97522,0,0,0,0,0.984,0,0,0,0,0,0,0.702,0.443,0,0.847,0,0,0,0,0,0,0,0,0,0,0
milla,404162,5228,6000,2.97376,0.981,0,0,0,0,0,0,0,0.848,0,0,0.702,0.443,0,0,0,0,0,0,0,0,0,0,0,0,0
xmlns,320099,5991,6000,2.97307,0,0,0,0,0,0,0,0,0,0,0,0.702,0.443,0.776,0,0,0,0,0.927,0,0,0,0,0.125,0,0
wirth,352204,5672,6000,2.97234,0,0,0,0,0,0,0,0.378,0.848,0,0,0,0,0,0,0,0,0.871,0,0.694,0,0,0.181,0,0,0
dugan,403048,5231,6000,2.97185,0.981,0,0,0.462,0,0,0.312,0,0,0,0,0,0,0.776,0,0,0,0,0,0,0.441,0,0,0,0,0
glows,372911,5471,6000,2.96901,0,0,0,0,0,0,0.312,0,0,0,0,0.702,0,0,0.847,0,0,0,0.927,0,0,0,0.181,0,0,0
betta,439416,5002,6000,2.96832,0.981,0.309,0,0,0.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694,0,0,0,0,0,0
meteo,422505,5114,6000,2.96773,0,0,0,0,0.984,0,0,0,0,0,0,0,0.443,0,0.847,0,0,0,0,0.694,0,0,0,0,0,0
motte,371048,5491,6000,2.96773,0,0,0,0,0.984,0,0,0,0,0,0,0,0.443,0,0.847,0,0,0,0,0.694,0,0,0,0,0,0
matti,328688,5907,6000,2.96626,0.981,0,0,0,0,0,0,0,0.848,0,0,0,0.443,0,0,0,0,0,0,0.694,0,0,0,0,0,0
evers,381400,5404,6000,2.96342,0,0,0,0,0.984,0,0,0,0,0,0,0,0,0,0,0,0,0.871,0.927,0,0,0.182,0,0,0,0
omagh,323674,5954,6000,2.96006,0.981,0,0,0,0,0,0.312,0.378,0,0,0,0,0.443,0,0.847,0,0,0,0,0,0,0,0,0,0,0
boehm,389492,5332,6000,2.96015,0,0.309,0,0,0.984,0,0,0.378,0,0,0,0,0.443,0,0.847,0,0,0,0,0,0,0,0,0,0,0
hotly,364264,5560,6000,2.95964,0,0,0,0,0,0,0,0.378,0,0,0,0.702,0,0,0.847,0,0,0,0,0.694,0,0,0,0,0.339,0
slaps,357339,5618,6000,2.95836,0.981,0,0,0,0,0,0,0,0,0,0,0.702,0,0,0,0.348,0,0,0.927,0,0,0,0,0,0,0
goetz,343196,5757,6000,2.95814,0,0,0,0,0.984,0,0.312,0,0,0,0,0,0,0,0.847,0,0,0,0,0.694,0,0,0,0,0,0.121
razer,341675,5771,6000,2.95695,0.981,0,0,0,0.984,0,0,0,0,0,0,0,0,0,0,0,0,0.871,0,0,0,0,0,0,0,0.121
karoo,430707,5065,6000,2.95650,0.981,0,0,0,0,0,0,0,0,0,0.258,0,0,0,0.847,0,0,0.871,0,0,0,0,0,0,0,0
noord,367770,5514,6000,2.95563,0,0,0,0.462,0,0,0,0,0,0,0,0,0,0.776,0.847,0,0,0.871,0,0,0,0,0,0,0,0
rondo,332097,5872,6000,2.95563,0,0,0,0.462,0,0,0,0,0,0,0,0,0,0.776,0.847,0,0,0.871,0,0,0,0,0,0,0,0
objet,405664,5219,6000,2.95439,0,0.309,0,0,0.984,0,0,0,0,0.120,0,0,0,0,0.847,0,0,0,0,0.694,0,0,0,0,0,0
yells,407816,5203,6000,2.95185,0,0,0,0,0.984,0,0,0,0,0,0,0.702,0,0,0,0,0,0,0.927,0,0,0,0,0,0.339,0
covad,418211,5141,6000,2.95216,0.981,0,0.481,0.462,0,0,0,0,0,0,0,0,0,0,0.847,0,0,0,0,0,0,0.182,0,0,0,0
purim,398461,5261,6000,2.95072,0,0,0,0,0,0,0,0,0.848,0,0,0,0.443,0,0,0.348,0,0.871,0,0,0.441,0,0,0,0,0
prowl,343421,5756,6000,2.94912,0,0,0,0,0,0,0,0,0,0,0,0.702,0,0,0.847,0.348,0,0.871,0,0,0,0,0.181,0,0,0
klimt,333404,5857,6000,2.94554,0,0,0,0,0,0,0,0,0.848,0,0.258,0.702,0.443,0,0,0,0,0,0,0.694,0,0,0,0,0,0
scipy,417346,5148,6000,2.94303,0,0,0.481,0,0,0,0,0,0.848,0,0,0,0,0,0,0.348,0,0,0.927,0,0,0,0,0,0.339,0
alcan,342146,5765,6000,2.93948,0.981,0,0.481,0,0,0,0,0,0,0,0,0.702,0,0.776,0,0,0,0,0,0,0,0,0,0,0,0
spitz,351048,5682,6000,2.93930,0,0,0,0,0,0,0,0,0.848,0,0,0,0,0,0,0.348,0,0,0.927,0.694,0,0,0,0,0,0.121
wurde,430803,5064,6000,2.93906,0,0,0,0.462,0.984,0,0,0,0,0,0,0,0,0,0,0,0,0.871,0,0,0.441,0,0.181,0,0,0
keiko,354083,5652,6000,2.93646,0,0,0,0,0.984,0,0,0,0.848,0,0.258,0,0,0,0.847,0,0,0,0,0,0,0,0,0,0,0
iqbal,437540,5020,6000,2.93383,0.981,0.309,0,0,0,0,0,0,0.848,0,0,0.702,0,0,0,0,0.094,0,0,0,0,0,0,0,0,0
indio,401604,5241,6000,2.93275,0,0,0,0.462,0,0,0,0,0.848,0,0,0,0,0.776,0.847,0,0,0,0,0,0,0,0,0,0,0
didst,335242,5844,6000,2.93180,0,0,0,0.462,0,0,0,0,0.848,0,0,0,0,0,0,0,0,0,0.927,0.694,0,0,0,0,0,0
catan,383854,5373,6000,2.93198,0.981,0,0.481,0,0,0,0,0,0,0,0,0,0,0.776,0,0,0,0,0,0.694,0,0,0,0,0,0
pombe,347525,5710,6000,2.93082,0,0.309,0,0,0.984,0,0,0,0,0,0,0,0.443,0,0.847,0.348,0,0,0,0,0,0,0,0,0,0
hiked,321931,5971,6000,2.92998,0,0,0,0.462,0.984,0,0,0.378,0.848,0,0.258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shins,362796,5568,6000,2.92871,0,0,0,0,0,0,0,0.378,0.848,0,0,0,0,0.776,0,0,0,0,0.927,0,0,0,0,0,0,0
mobic,325015,5941,6000,2.92720,0,0.309,0.481,0,0,0,0,0,0.848,0,0,0,0.443,0,0.847,0,0,0,0,0,0,0,0,0,0,0
rhett,373316,5468,6000,2.92671,0,0,0,0,0.984,0,0,0.378,0,0,0,0,0,0,0,0,0,0.871,0,0.694,0,0,0,0,0,0
haart,438885,5008,6000,2.92387,0.981,0,0,0,0,0,0,0.378,0,0,0,0,0,0,0,0,0,0.871,0,0.694,0,0,0,0,0,0
lesbe,354061,5653,6000,2.92200,0,0.309,0,0,0.984,0,0,0,0,0,0,0.702,0,0,0,0,0,0,0.927,0,0,0,0,0,0,0
engin,400063,5254,6000,2.91960,0,0,0,0,0.984,0,0.312,0,0.848,0,0,0,0,0.776,0,0,0,0,0,0,0,0,0,0,0,0
hymen,341598,5774,6000,2.91947,0,0,0,0,0.984,0,0,0.378,0,0,0,0,0.443,0.776,0,0,0,0,0,0,0,0,0,0,0.339,0
amboy,405331,5222,6000,2.91863,0.981,0.309,0,0,0,0,0,0,0,0,0,0,0.443,0,0.847,0,0,0,0,0,0,0,0,0,0.339,0
stagg,356004,5630,6000,2.91442,0.981,0,0,0,0,0,0.312,0,0,0,0,0,0,0,0,0,0,0,0.927,0.694,0,0,0,0,0,0
beets,439436,5001,6000,2.91450,0,0.309,0,0,0.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0.927,0.694,0,0,0,0,0,0
beset,373969,5462,6000,2.91450,0,0.309,0,0,0.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0.927,0.694,0,0,0,0,0,0
midob,354194,5649,6000,2.90892,0,0.309,0,0.462,0,0,0,0,0.848,0,0,0,0.443,0,0.847,0,0,0,0,0,0,0,0,0,0,0
byrds,336164,5832,6000,2.90843,0,0.309,0,0.462,0,0,0,0,0,0,0,0,0,0,0,0,0,0.871,0.927,0,0,0,0,0,0.339,0
hakim,438778,5010,6000,2.90778,0.981,0,0,0,0,0,0,0.378,0.848,0,0.258,0,0.443,0,0,0,0,0,0,0,0,0,0,0,0,0
jovan,320842,5982,6000,2.90567,0.981,0,0,0,0,0,0,0,0,0.120,0,0,0,0.776,0.847,0,0,0,0,0,0,0.182,0,0,0,0
ukiah,412723,5172,6000,2.90546,0.981,0,0,0,0,0,0,0.378,0.848,0,0.258,0,0,0,0,0,0,0,0,0,0.441,0,0,0,0,0
