word,count,Rank,in Top,letter score,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z
jodel,14440,7955,8000,9643.00000,0,0,0,1415.000,3624.000,0,0,0,0,143.000,0,2007.000,0,0,2454.000,0,0,0,0,0,0,0,0,0,0,0
coked,21657,7471,8000,9638.00000,0,0,1332.000,1415.000,3624.000,0,0,0,0,0,813.000,0,0,0,2454.000,0,0,0,0,0,0,0,0,0,0,0
scads,49595,6272,8000,9634.00000,3359.000,0,1332.000,1415.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3528.000,0,0,0,0,0,0,0
imped,12973,8070,8000,9631.00000,0,0,0,1415.000,3624.000,0,0,0,2268.000,0,0,0,1167.000,0,0,1157.000,0,0,0,0,0,0,0,0,0,0
scoug,13313,8041,8000,9623.00000,0,0,1332.000,0,0,0,925.000,0,0,0,0,0,0,0,2454.000,0,0,0,3528.000,0,1384.000,0,0,0,0,0
shoyu,30956,6964,8000,9623.00000,0,0,0,0,0,0,0,1105.000,0,0,0,0,0,0,2454.000,0,0,0,3528.000,0,1384.000,0,0,0,1152.000,0
rimer,39811,6583,8000,9622.00000,0,0,0,0,3624.000,0,0,0,2268.000,0,0,0,1167.000,0,0,0,0,2563.000,0,0,0,0,0,0,0,0
rucks,37438,6677,8000,9620.00000,0,0,1332.000,0,0,0,0,0,0,0,813.000,0,0,0,0,0,0,2563.000,3528.000,0,1384.000,0,0,0,0,0
brize,32178,6897,8000,9617.00000,0,975.000,0,0,3624.000,0,0,0,2268.000,0,0,0,0,0,0,0,0,2563.000,0,0,0,0,0,0,0,187.000
boree,16638,7798,8000,9616.00000,0,975.000,0,0,3624.000,0,0,0,0,0,0,0,0,0,2454.000,0,0,2563.000,0,0,0,0,0,0,0,0
prier,20417,7546,8000,9612.00000,0,0,0,0,3624.000,0,0,0,2268.000,0,0,0,0,0,0,1157.000,0,2563.000,0,0,0,0,0,0,0,0
knuts,18383,7676,8000,9610.00000,0,0,0,0,0,0,0,0,0,0,813.000,0,0,1874.000,0,0,0,0,3528.000,2011.000,1384.000,0,0,0,0,0
cornu,45380,6403,8000,9607.00000,0,0,1332.000,0,0,0,0,0,0,0,0,0,0,1874.000,2454.000,0,0,2563.000,0,0,1384.000,0,0,0,0,0
burps,57385,6036,8000,9607.00000,0,975.000,0,0,0,0,0,0,0,0,0,0,0,0,0,1157.000,0,2563.000,3528.000,0,1384.000,0,0,0,0,0
eyrie,57520,6030,8000,9607.00000,0,0,0,0,3624.000,0,0,0,2268.000,0,0,0,0,0,0,0,0,2563.000,0,0,0,0,0,0,1152.000,0
slunk,40167,6559,8000,9606.00000,0,0,0,0,0,0,0,0,0,0,813.000,2007.000,0,1874.000,0,0,0,0,3528.000,0,1384.000,0,0,0,0,0
raird,35368,6752,8000,9605.00000,3359.000,0,0,1415.000,0,0,0,0,2268.000,0,0,0,0,0,0,0,0,2563.000,0,0,0,0,0,0,0,0
tabun,25447,7235,8000,9603.00000,3359.000,975.000,0,0,0,0,0,0,0,0,0,0,0,1874.000,0,0,0,0,0,2011.000,1384.000,0,0,0,0,0
casus,56402,6068,8000,9603.00000,3359.000,0,1332.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3528.000,0,1384.000,0,0,0,0,0
ascus,37312,6682,8000,9603.00000,3359.000,0,1332.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3528.000,0,1384.000,0,0,0,0,0
dropt,16010,7844,8000,9600.00000,0,0,0,1415.000,0,0,0,0,0,0,0,0,0,0,2454.000,1157.000,0,2563.000,0,2011.000,0,0,0,0,0,0
ledum,23585,7342,8000,9597.00000,0,0,0,1415.000,3624.000,0,0,0,0,0,0,2007.000,1167.000,0,0,0,0,0,0,0,1384.000,0,0,0,0,0
gryce,20104,7565,8000,9596.00000,0,0,1332.000,0,3624.000,0,925.000,0,0,0,0,0,0,0,0,0,0,2563.000,0,0,0,0,0,0,1152.000,0
guiro,30477,6979,8000,9594.00000,0,0,0,0,0,0,925.000,0,2268.000,0,0,0,0,0,2454.000,0,0,2563.000,0,0,1384.000,0,0,0,0,0
rajas,44879,6422,8000,9593.00000,3359.000,0,0,0,0,0,0,0,0,143.000,0,0,0,0,0,0,0,2563.000,3528.000,0,0,0,0,0,0,0
veles,19096,7635,8000,9593.00000,0,0,0,0,3624.000,0,0,0,0,0,0,2007.000,0,0,0,0,0,0,3528.000,0,0,434.000,0,0,0,0
vivas,52978,6169,8000,9589.00000,3359.000,0,0,0,0,0,0,0,2268.000,0,0,0,0,0,0,0,0,0,3528.000,0,0,434.000,0,0,0,0
sechs,49108,6290,8000,9589.00000,0,0,1332.000,0,3624.000,0,0,1105.000,0,0,0,0,0,0,0,0,0,0,3528.000,0,0,0,0,0,0,0
knish,24159,7310,8000,9588.00000,0,0,0,0,0,0,0,1105.000,2268.000,0,813.000,0,0,1874.000,0,0,0,0,3528.000,0,0,0,0,0,0,0
duple,29199,7045,8000,9587.00000,0,0,0,1415.000,3624.000,0,0,0,0,0,0,2007.000,0,0,0,1157.000,0,0,0,0,1384.000,0,0,0,0,0
brank,25065,7255,8000,9584.00000,3359.000,975.000,0,0,0,0,0,0,0,0,813.000,0,0,1874.000,0,0,0,2563.000,0,0,0,0,0,0,0,0
aping,42534,6486,8000,9583.00000,3359.000,0,0,0,0,0,925.000,0,2268.000,0,0,0,0,1874.000,0,1157.000,0,0,0,0,0,0,0,0,0,0
waxen,31767,6922,8000,9580.00000,3359.000,0,0,0,3624.000,0,0,0,0,0,0,0,0,1874.000,0,0,0,0,0,0,0,0,558.000,165.000,0,0
taluk,55706,6087,8000,9574.00000,3359.000,0,0,0,0,0,0,0,0,0,813.000,2007.000,0,0,0,0,0,0,0,2011.000,1384.000,0,0,0,0,0
kanas,16695,7795,8000,9574.00000,3359.000,0,0,0,0,0,0,0,0,0,813.000,0,0,1874.000,0,0,0,0,3528.000,0,0,0,0,0,0,0
pujas,29788,7017,8000,9571.00000,3359.000,0,0,0,0,0,0,0,0,143.000,0,0,0,0,0,1157.000,0,0,3528.000,0,1384.000,0,0,0,0,0
grego,41299,6527,8000,9566.00000,0,0,0,0,3624.000,0,925.000,0,0,0,0,0,0,0,2454.000,0,0,2563.000,0,0,0,0,0,0,0,0
crapy,15414,7878,8000,9563.00000,3359.000,0,1332.000,0,0,0,0,0,0,0,0,0,0,0,0,1157.000,0,2563.000,0,0,0,0,0,0,1152.000,0
fisty,14154,7980,8000,9561.00000,0,0,0,0,0,602.000,0,0,2268.000,0,0,0,0,0,0,0,0,0,3528.000,2011.000,0,0,0,0,1152.000,0
loury,21894,7454,8000,9560.00000,0,0,0,0,0,0,0,0,0,0,0,2007.000,0,0,2454.000,0,0,2563.000,0,0,1384.000,0,0,0,1152.000,0
zendo,37102,6687,8000,9554.00000,0,0,0,1415.000,3624.000,0,0,0,0,0,0,0,0,1874.000,2454.000,0,0,0,0,0,0,0,0,0,0,187.000
mopey,18894,7643,8000,9554.00000,0,0,0,0,3624.000,0,0,0,0,0,0,0,1167.000,0,2454.000,1157.000,0,0,0,0,0,0,0,0,1152.000,0
virga,40140,6561,8000,9549.00000,3359.000,0,0,0,0,0,925.000,0,2268.000,0,0,0,0,0,0,0,0,2563.000,0,0,0,434.000,0,0,0,0
morra,38381,6642,8000,9543.00000,3359.000,0,0,0,0,0,0,0,0,0,0,0,1167.000,0,2454.000,0,0,2563.000,0,0,0,0,0,0,0,0
debes,38385,6641,8000,9542.00000,0,975.000,0,1415.000,3624.000,0,0,0,0,0,0,0,0,0,0,0,0,0,3528.000,0,0,0,0,0,0,0
bedes,18687,7653,8000,9542.00000,0,975.000,0,1415.000,3624.000,0,0,0,0,0,0,0,0,0,0,0,0,0,3528.000,0,0,0,0,0,0,0
krang,20220,7559,8000,9534.00000,3359.000,0,0,0,0,0,925.000,0,0,0,813.000,0,0,1874.000,0,0,0,2563.000,0,0,0,0,0,0,0,0
tigon,18010,7700,8000,9532.00000,0,0,0,0,0,0,925.000,0,2268.000,0,0,0,0,1874.000,2454.000,0,0,0,0,2011.000,0,0,0,0,0,0
hangi,25667,7225,8000,9531.00000,3359.000,0,0,0,0,0,925.000,1105.000,2268.000,0,0,0,0,1874.000,0,0,0,0,0,0,0,0,0,0,0,0
mysid,13917,7998,8000,9530.00000,0,0,0,1415.000,0,0,0,0,2268.000,0,0,0,1167.000,0,0,0,0,0,3528.000,0,0,0,0,0,1152.000,0
sorbo,54561,6118,8000,9520.00000,0,975.000,0,0,0,0,0,0,0,0,0,0,0,0,2454.000,0,0,2563.000,3528.000,0,0,0,0,0,0,0
sorbs,42461,6488,8000,9520.00000,0,975.000,0,0,0,0,0,0,0,0,0,0,0,0,2454.000,0,0,2563.000,3528.000,0,0,0,0,0,0,0
boors,15103,7908,8000,9520.00000,0,975.000,0,0,0,0,0,0,0,0,0,0,0,0,2454.000,0,0,2563.000,3528.000,0,0,0,0,0,0,0
parch,27869,7113,8000,9516.00000,3359.000,0,1332.000,0,0,0,0,1105.000,0,0,0,0,0,0,0,1157.000,0,2563.000,0,0,0,0,0,0,0,0
golfs,37851,6660,8000,9516.00000,0,0,0,0,0,602.000,925.000,0,0,0,0,2007.000,0,0,2454.000,0,0,0,3528.000,0,0,0,0,0,0,0
flogs,23265,7369,8000,9516.00000,0,0,0,0,0,602.000,925.000,0,0,0,0,2007.000,0,0,2454.000,0,0,0,3528.000,0,0,0,0,0,0,0
quern,33075,6848,8000,9513.00000,0,0,0,0,3624.000,0,0,0,0,0,0,0,0,1874.000,0,0,68.000,2563.000,0,0,1384.000,0,0,0,0,0
chary,36745,6702,8000,9511.00000,3359.000,0,1332.000,0,0,0,0,1105.000,0,0,0,0,0,0,0,0,0,2563.000,0,0,0,0,0,0,1152.000,0
eking,26695,7169,8000,9504.00000,0,0,0,0,3624.000,0,925.000,0,2268.000,0,813.000,0,0,1874.000,0,0,0,0,0,0,0,0,0,0,0,0
doted,31799,6919,8000,9504.00000,0,0,0,1415.000,3624.000,0,0,0,0,0,0,0,0,0,2454.000,0,0,0,0,2011.000,0,0,0,0,0,0
toted,24979,7260,8000,9504.00000,0,0,0,1415.000,3624.000,0,0,0,0,0,0,0,0,0,2454.000,0,0,0,0,2011.000,0,0,0,0,0,0
ducat,39914,6572,8000,9501.00000,3359.000,0,1332.000,1415.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011.000,1384.000,0,0,0,0,0
doole,21883,7456,8000,9500.00000,0,0,0,1415.000,3624.000,0,0,0,0,0,0,2007.000,0,0,2454.000,0,0,0,0,0,0,0,0,0,0,0
addio,54645,6116,8000,9496.00000,3359.000,0,0,1415.000,0,0,0,0,2268.000,0,0,0,0,0,2454.000,0,0,0,0,0,0,0,0,0,0,0
miche,51922,6195,8000,9496.00000,0,0,1332.000,0,3624.000,0,0,1105.000,2268.000,0,0,0,1167.000,0,0,0,0,0,0,0,0,0,0,0,0,0
hemic,14132,7981,8000,9496.00000,0,0,1332.000,0,3624.000,0,0,1105.000,2268.000,0,0,0,1167.000,0,0,0,0,0,0,0,0,0,0,0,0,0
alfas,23952,7323,8000,9496.00000,3359.000,0,0,0,0,602.000,0,0,0,0,0,2007.000,0,0,0,0,0,0,3528.000,0,0,0,0,0,0,0
veldt,39718,6588,8000,9491.00000,0,0,0,1415.000,3624.000,0,0,0,0,0,0,2007.000,0,0,0,0,0,0,0,2011.000,0,434.000,0,0,0,0
boche,22819,7392,8000,9490.00000,0,975.000,1332.000,0,3624.000,0,0,1105.000,0,0,0,0,0,0,2454.000,0,0,0,0,0,0,0,0,0,0,0
mazey,13687,8011,8000,9489.00000,3359.000,0,0,0,3624.000,0,0,0,0,0,0,0,1167.000,0,0,0,0,0,0,0,0,0,0,0,1152.000,187.000
davit,57082,6048,8000,9487.00000,3359.000,0,0,1415.000,0,0,0,0,2268.000,0,0,0,0,0,0,0,0,0,0,2011.000,0,434.000,0,0,0,0
rusts,56788,6058,8000,9486.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2563.000,3528.000,2011.000,1384.000,0,0,0,0,0
aroha,51420,6216,8000,9481.00000,3359.000,0,0,0,0,0,0,1105.000,0,0,0,0,0,0,2454.000,0,0,2563.000,0,0,0,0,0,0,0,0
befit,31021,6959,8000,9480.00000,0,975.000,0,0,3624.000,602.000,0,0,2268.000,0,0,0,0,0,0,0,0,0,0,2011.000,0,0,0,0,0,0
winey,28737,7072,8000,9476.00000,0,0,0,0,3624.000,0,0,0,2268.000,0,0,0,0,1874.000,0,0,0,0,0,0,0,0,558.000,0,1152.000,0
erned,13864,8002,8000,9476.00000,0,0,0,1415.000,3624.000,0,0,0,0,0,0,0,0,1874.000,0,0,0,2563.000,0,0,0,0,0,0,0,0
cozen,35392,6751,8000,9471.00000,0,0,1332.000,0,3624.000,0,0,0,0,0,0,0,0,1874.000,2454.000,0,0,0,0,0,0,0,0,0,0,187.000
swith,44669,6428,8000,9470.00000,0,0,0,0,0,0,0,1105.000,2268.000,0,0,0,0,0,0,0,0,0,3528.000,2011.000,0,0,558.000,0,0,0
whits,34854,6769,8000,9470.00000,0,0,0,0,0,0,0,1105.000,2268.000,0,0,0,0,0,0,0,0,0,3528.000,2011.000,0,0,558.000,0,0,0
withs,17564,7725,8000,9470.00000,0,0,0,0,0,0,0,1105.000,2268.000,0,0,0,0,0,0,0,0,0,3528.000,2011.000,0,0,558.000,0,0,0
dishy,28360,7083,8000,9468.00000,0,0,0,1415.000,0,0,0,1105.000,2268.000,0,0,0,0,0,0,0,0,0,3528.000,0,0,0,0,0,1152.000,0
rotch,17632,7720,8000,9465.00000,0,0,1332.000,0,0,0,0,1105.000,0,0,0,0,0,0,2454.000,0,0,2563.000,0,2011.000,0,0,0,0,0,0
jurat,26547,7178,8000,9460.00000,3359.000,0,0,0,0,0,0,0,0,143.000,0,0,0,0,0,0,0,2563.000,0,2011.000,1384.000,0,0,0,0,0
swats,33987,6807,8000,9456.00000,3359.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3528.000,2011.000,0,0,558.000,0,0,0
upend,31323,6945,8000,9454.00000,0,0,0,1415.000,3624.000,0,0,0,0,0,0,0,0,1874.000,0,1157.000,0,0,0,0,1384.000,0,0,0,0,0
adays,13959,7996,8000,9454.00000,3359.000,0,0,1415.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3528.000,0,0,0,0,0,1152.000,0
arars,32570,6871,8000,9450.00000,3359.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2563.000,3528.000,0,0,0,0,0,0,0
imbed,26877,7159,8000,9449.00000,0,975.000,0,1415.000,3624.000,0,0,0,2268.000,0,0,0,1167.000,0,0,0,0,0,0,0,0,0,0,0,0,0
oculi,34351,6794,8000,9445.00000,0,0,1332.000,0,0,0,0,0,2268.000,0,0,2007.000,0,0,2454.000,0,0,0,0,0,1384.000,0,0,0,0,0
thuds,22613,7405,8000,9443.00000,0,0,0,1415.000,0,0,0,1105.000,0,0,0,0,0,0,0,0,0,0,3528.000,2011.000,1384.000,0,0,0,0,0
forze,16078,7839,8000,9430.00000,0,0,0,0,3624.000,602.000,0,0,0,0,0,0,0,0,2454.000,0,0,2563.000,0,0,0,0,0,0,0,187.000
hemes,41315,6525,8000,9424.00000,0,0,0,0,3624.000,0,0,1105.000,0,0,0,0,1167.000,0,0,0,0,0,3528.000,0,0,0,0,0,0,0
issei,24630,7283,8000,9420.00000,0,0,0,0,3624.000,0,0,0,2268.000,0,0,0,0,0,0,0,0,0,3528.000,0,0,0,0,0,0,0
nikah,27512,7137,8000,9419.00000,3359.000,0,0,0,0,0,0,1105.000,2268.000,0,813.000,0,0,1874.000,0,0,0,0,0,0,0,0,0,0,0,0
culms,41591,6513,8000,9418.00000,0,0,1332.000,0,0,0,0,0,0,0,0,2007.000,1167.000,0,0,0,0,0,3528.000,0,1384.000,0,0,0,0,0
curfs,19951,7576,8000,9409.00000,0,0,1332.000,0,0,602.000,0,0,0,0,0,0,0,0,0,0,0,2563.000,3528.000,0,1384.000,0,0,0,0,0
scurf,13478,8025,8000,9409.00000,0,0,1332.000,0,0,602.000,0,0,0,0,0,0,0,0,0,0,0,2563.000,3528.000,0,1384.000,0,0,0,0,0
yeesh,50965,6226,8000,9409.00000,0,0,0,0,3624.000,0,0,1105.000,0,0,0,0,0,0,0,0,0,0,3528.000,0,0,0,0,0,1152.000,0
sculp,29076,7051,8000,9408.00000,0,0,1332.000,0,0,0,0,0,0,0,0,2007.000,0,0,0,1157.000,0,0,3528.000,0,1384.000,0,0,0,0,0
phoca,33589,6824,8000,9407.00000,3359.000,0,1332.000,0,0,0,0,1105.000,0,0,0,0,0,0,2454.000,1157.000,0,0,0,0,0,0,0,0,0,0
shads,19622,7599,8000,9407.00000,3359.000,0,0,1415.000,0,0,0,1105.000,0,0,0,0,0,0,0,0,0,0,3528.000,0,0,0,0,0,0,0
drily,27603,7133,8000,9405.00000,0,0,0,1415.000,0,0,0,0,2268.000,0,0,2007.000,0,0,0,0,0,2563.000,0,0,0,0,0,0,1152.000,0
dools,31626,6928,8000,9404.00000,0,0,0,1415.000,0,0,0,0,0,0,0,2007.000,0,0,2454.000,0,0,0,3528.000,0,0,0,0,0,0,0
soldo,16595,7801,8000,9404.00000,0,0,0,1415.000,0,0,0,0,0,0,0,2007.000,0,0,2454.000,0,0,0,3528.000,0,0,0,0,0,0,0
fauve,26199,7206,8000,9403.00000,3359.000,0,0,0,3624.000,602.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1384.000,434.000,0,0,0,0
cavil,27985,7105,8000,9400.00000,3359.000,0,1332.000,0,0,0,0,0,2268.000,0,0,2007.000,0,0,0,0,0,0,0,0,0,434.000,0,0,0,0
misch,30396,6983,8000,9400.00000,0,0,1332.000,0,0,0,0,1105.000,2268.000,0,0,0,1167.000,0,0,0,0,0,3528.000,0,0,0,0,0,0,0
noway,26329,7197,8000,9397.00000,3359.000,0,0,0,0,0,0,0,0,0,0,0,0,1874.000,2454.000,0,0,0,0,0,0,0,558.000,0,1152.000,0
flyte,47235,6341,8000,9396.00000,0,0,0,0,3624.000,602.000,0,0,0,0,0,2007.000,0,0,0,0,0,0,0,2011.000,0,0,0,0,1152.000,0
felty,28295,7086,8000,9396.00000,0,0,0,0,3624.000,602.000,0,0,0,0,0,2007.000,0,0,0,0,0,0,0,2011.000,0,0,0,0,1152.000,0
sough,16442,7812,8000,9396.00000,0,0,0,0,0,0,925.000,1105.000,0,0,0,0,0,0,2454.000,0,0,0,3528.000,0,1384.000,0,0,0,0,0
murti,39866,6576,8000,9393.00000,0,0,0,0,0,0,0,0,2268.000,0,0,0,1167.000,0,0,0,0,2563.000,0,2011.000,1384.000,0,0,0,0,0
cerne,30479,6978,8000,9393.00000,0,0,1332.000,0,3624.000,0,0,0,0,0,0,0,0,1874.000,0,0,0,2563.000,0,0,0,0,0,0,0,0
bodge,24225,7307,8000,9393.00000,0,975.000,0,1415.000,3624.000,0,925.000,0,0,0,0,0,0,0,2454.000,0,0,0,0,0,0,0,0,0,0,0
polje,34901,6766,8000,9385.00000,0,0,0,0,3624.000,0,0,0,0,143.000,0,2007.000,0,0,2454.000,1157.000,0,0,0,0,0,0,0,0,0,0
carby,23634,7339,8000,9381.00000,3359.000,975.000,1332.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2563.000,0,0,0,0,0,0,1152.000,0
capas,30260,6991,8000,9376.00000,3359.000,0,1332.000,0,0,0,0,0,0,0,0,0,0,0,0,1157.000,0,0,3528.000,0,0,0,0,0,0,0
fremd,22321,7425,8000,9371.00000,0,0,0,1415.000,3624.000,602.000,0,0,0,0,0,0,1167.000,0,0,0,0,2563.000,0,0,0,0,0,0,0,0
cycas,33996,6804,8000,9371.00000,3359.000,0,1332.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3528.000,0,0,0,0,0,1152.000,0
thrid,52106,6188,8000,9362.00000,0,0,0,1415.000,0,0,0,1105.000,2268.000,0,0,0,0,0,0,0,0,2563.000,0,2011.000,0,0,0,0,0,0
bouge,20083,7567,8000,9362.00000,0,975.000,0,0,3624.000,0,925.000,0,0,0,0,0,0,0,2454.000,0,0,0,0,0,1384.000,0,0,0,0,0
merel,29286,7040,8000,9361.00000,0,0,0,0,3624.000,0,0,0,0,0,0,2007.000,1167.000,0,0,0,0,2563.000,0,0,0,0,0,0,0,0
marri,41719,6509,8000,9357.00000,3359.000,0,0,0,0,0,0,0,2268.000,0,0,0,1167.000,0,0,0,0,2563.000,0,0,0,0,0,0,0,0
schul,33045,6849,8000,9356.00000,0,0,1332.000,0,0,0,0,1105.000,0,0,0,2007.000,0,0,0,0,0,0,3528.000,0,1384.000,0,0,0,0,0
shiso,25086,7251,8000,9355.00000,0,0,0,0,0,0,0,1105.000,2268.000,0,0,0,0,0,2454.000,0,0,0,3528.000,0,0,0,0,0,0,0
ablow,15776,7860,8000,9353.00000,3359.000,975.000,0,0,0,0,0,0,0,0,0,2007.000,0,0,2454.000,0,0,0,0,0,0,0,558.000,0,0,0
veiny,19725,7594,8000,9352.00000,0,0,0,0,3624.000,0,0,0,2268.000,0,0,0,0,1874.000,0,0,0,0,0,0,0,434.000,0,0,1152.000,0
wetly,23325,7361,8000,9352.00000,0,0,0,0,3624.000,0,0,0,0,0,0,2007.000,0,0,0,0,0,0,0,2011.000,0,0,558.000,0,1152.000,0
fagot,27790,7120,8000,9351.00000,3359.000,0,0,0,0,602.000,925.000,0,0,0,0,0,0,0,2454.000,0,0,0,0,2011.000,0,0,0,0,0,0
viand,32735,6863,8000,9350.00000,3359.000,0,0,1415.000,0,0,0,0,2268.000,0,0,0,0,1874.000,0,0,0,0,0,0,0,434.000,0,0,0,0
talky,50436,6248,8000,9342.00000,3359.000,0,0,0,0,0,0,0,0,0,813.000,2007.000,0,0,0,0,0,0,0,2011.000,0,0,0,0,1152.000,0
fumer,16052,7841,8000,9340.00000,0,0,0,0,3624.000,602.000,0,0,0,0,0,0,1167.000,0,0,0,0,2563.000,0,0,1384.000,0,0,0,0,0
colza,14059,7990,8000,9339.00000,3359.000,0,1332.000,0,0,0,0,0,0,0,0,2007.000,0,0,2454.000,0,0,0,0,0,0,0,0,0,0,187.000
muley,18053,7697,8000,9334.00000,0,0,0,0,3624.000,0,0,0,0,0,0,2007.000,1167.000,0,0,0,0,0,0,0,1384.000,0,0,0,1152.000,0
cotts,31330,6944,8000,9325.00000,0,0,1332.000,0,0,0,0,0,0,0,0,0,0,0,2454.000,0,0,0,3528.000,2011.000,0,0,0,0,0,0
fuzes,14886,7915,8000,9325.00000,0,0,0,0,3624.000,602.000,0,0,0,0,0,0,0,0,0,0,0,0,3528.000,0,1384.000,0,0,0,0,187.000
gaged,43017,6472,8000,9323.00000,3359.000,0,0,1415.000,3624.000,0,925.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
colls,23740,7335,8000,9321.00000,0,0,1332.000,0,0,0,0,0,0,0,0,2007.000,0,0,2454.000,0,0,0,3528.000,0,0,0,0,0,0,0
tided,15272,7892,8000,9318.00000,0,0,0,1415.000,3624.000,0,0,0,2268.000,0,0,0,0,0,0,0,0,0,0,2011.000,0,0,0,0,0,0
tuart,15258,7894,8000,9317.00000,3359.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2563.000,0,2011.000,1384.000,0,0,0,0,0
elide,23795,7333,8000,9314.00000,0,0,0,1415.000,3624.000,0,0,0,2268.000,0,0,2007.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
squab,50789,6229,8000,9314.00000,3359.000,975.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.000,0,3528.000,0,1384.000,0,0,0,0,0
blive,21681,7466,8000,9308.00000,0,975.000,0,0,3624.000,0,0,0,2268.000,0,0,2007.000,0,0,0,0,0,0,0,0,0,434.000,0,0,0,0
delph,44880,6421,8000,9308.00000,0,0,0,1415.000,3624.000,0,0,1105.000,0,0,0,2007.000,0,0,0,1157.000,0,0,0,0,0,0,0,0,0,0
darky,27826,7115,8000,9302.00000,3359.000,0,0,1415.000,0,0,0,0,0,0,813.000,0,0,0,0,0,0,2563.000,0,0,0,0,0,0,1152.000,0
naeve,18025,7698,8000,9291.00000,3359.000,0,0,0,3624.000,0,0,0,0,0,0,0,0,1874.000,0,0,0,0,0,0,0,434.000,0,0,0,0
zonda,33819,6811,8000,9289.00000,3359.000,0,0,1415.000,0,0,0,0,0,0,0,0,0,1874.000,2454.000,0,0,0,0,0,0,0,0,0,0,187.000
miked,49541,6274,8000,9287.00000,0,0,0,1415.000,3624.000,0,0,0,2268.000,0,813.000,0,1167.000,0,0,0,0,0,0,0,0,0,0,0,0,0
conne,50322,6251,8000,9284.00000,0,0,1332.000,0,3624.000,0,0,0,0,0,0,0,0,1874.000,2454.000,0,0,0,0,0,0,0,0,0,0,0
bunde,23237,7371,8000,9272.00000,0,975.000,0,1415.000,3624.000,0,0,0,0,0,0,0,0,1874.000,0,0,0,0,0,0,1384.000,0,0,0,0,0
poilu,32317,6890,8000,9270.00000,0,0,0,0,0,0,0,0,2268.000,0,0,2007.000,0,0,2454.000,1157.000,0,0,0,0,1384.000,0,0,0,0,0
jambe,26069,7211,8000,9268.00000,3359.000,975.000,0,0,3624.000,0,0,0,0,143.000,0,0,1167.000,0,0,0,0,0,0,0,0,0,0,0,0,0
coved,39880,6575,8000,9259.00000,0,0,1332.000,1415.000,3624.000,0,0,0,0,0,0,0,0,0,2454.000,0,0,0,0,0,0,434.000,0,0,0,0
dhoti,21870,7457,8000,9253.00000,0,0,0,1415.000,0,0,0,1105.000,2268.000,0,0,0,0,0,2454.000,0,0,0,0,2011.000,0,0,0,0,0,0
winge,28795,7070,8000,9249.00000,0,0,0,0,3624.000,0,925.000,0,2268.000,0,0,0,0,1874.000,0,0,0,0,0,0,0,0,558.000,0,0,0
gwine,25691,7223,8000,9249.00000,0,0,0,0,3624.000,0,925.000,0,2268.000,0,0,0,0,1874.000,0,0,0,0,0,0,0,0,558.000,0,0,0
purin,20468,7544,8000,9246.00000,0,0,0,0,0,0,0,0,2268.000,0,0,0,0,1874.000,0,1157.000,0,2563.000,0,0,1384.000,0,0,0,0,0
petto,19758,7590,8000,9246.00000,0,0,0,0,3624.000,0,0,0,0,0,0,0,0,0,2454.000,1157.000,0,0,0,2011.000,0,0,0,0,0,0
ephah,23285,7366,8000,9245.00000,3359.000,0,0,0,3624.000,0,0,1105.000,0,0,0,0,0,0,0,1157.000,0,0,0,0,0,0,0,0,0,0
datto,18838,7647,8000,9239.00000,3359.000,0,0,1415.000,0,0,0,0,0,0,0,0,0,0,2454.000,0,0,0,0,2011.000,0,0,0,0,0,0
aldol,32614,6867,8000,9235.00000,3359.000,0,0,1415.000,0,0,0,0,0,0,0,2007.000,0,0,2454.000,0,0,0,0,0,0,0,0,0,0,0
mixte,44992,6416,8000,9235.00000,0,0,0,0,3624.000,0,0,0,2268.000,0,0,0,1167.000,0,0,0,0,0,0,2011.000,0,0,0,165.000,0,0
surfy,21936,7453,8000,9229.00000,0,0,0,0,0,602.000,0,0,0,0,0,0,0,0,0,0,0,2563.000,3528.000,0,1384.000,0,0,0,1152.000,0
remen,13392,8034,8000,9228.00000,0,0,0,0,3624.000,0,0,0,0,0,0,0,1167.000,1874.000,0,0,0,2563.000,0,0,0,0,0,0,0,0
dills,48131,6314,8000,9218.00000,0,0,0,1415.000,0,0,0,0,2268.000,0,0,2007.000,0,0,0,0,0,0,3528.000,0,0,0,0,0,0,0
ambry,16543,7804,8000,9216.00000,3359.000,975.000,0,0,0,0,0,0,0,0,0,0,1167.000,0,0,0,0,2563.000,0,0,0,0,0,0,1152.000,0
